No,PROYECTO,CATEGORIA DE DEPARTAMENTO,CATEGORIA DE MUNICIPIO,REGION,CÓDIGO DANE DEL DEPARTAMENTO,DEPARTAMENTO,CÓDIGO DANE DEL MUNICIPIO,MUNICIPIO,LOCALIDAD/TRONCAL,CANTIDAD,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA DE APROBACION,ESTADO DE LA ZONA,ZONA INAGURADA;
1310,ZONAS WIFI GRATIS PARA LA GENTE,ESP,1,Region Eje Cafetero - Antioquia,5,Antioquia,05615,Rionegro,N/A,1,Zona Deportiva Barrio el Porvenir,561507005,Calle 40,-75.386653,6.14607,14/02/2018,OPERATIVA,SI;
1311,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Av. 39,1100107001,Av. 39,-74.65445,4.646983,22/01/2018,OPERATIVA,SI;
1312,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 19,1100107003,Calle 19,-74.75494,4.611518,7/02/2018,OPERATIVA,SI;
1313,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 22,1100107004,Calle 22,-74.71686,4.617832,22/01/2018,OPERATIVA,SI;
1314,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 26,1100107005,Calle 26,-74.71686,4.617835,22/01/2018,OPERATIVA,SI;
1315,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 45,1100107006,Calle 45,-74.69484,4.627443,22/01/2018,OPERATIVA,SI;
1316,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 57,1100107007,Calle 57,-74.66291,4.644569,12/02/2018,OPERATIVA,SI;
1317,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 63,1100107008,Calle 63,-74.64725,4.649245,22/01/2018,OPERATIVA,SI;
1318,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 72,1100107009,Calle 72,-74.6218,4.657397,22/01/2018,OPERATIVA,SI;
1319,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Calle 76,1100107010,Calle 76,-74.61092,4.663867,22/01/2018,OPERATIVA,SI;
1320,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Flores,1100107011,Flores,-74.62823,4.655366,22/01/2018,OPERATIVA,SI;
1321,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Marly,1100107012,Marly,-74.67001,4.63848,18/01/2018,OPERATIVA,SI;
1322,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Profamilia,1100107013,Profamilia,-74.65445,4.646983,22/01/2018,OPERATIVA,SI;
1323,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),A,1,Tercer Milenio,1100107014,Tercer Milenio,-74.84392,4.597473,8/03/2018,OPERATIVA,SI;
1324,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Alcala,1100107015,Alcala,-74.5168,4.720107,14/02/2018,OPERATIVA,SI;
1325,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Calle 100,1100107016,Calle 100,-74.57221,4.684884,16/02/2018,OPERATIVA,SI;
1326,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Calle 106,1100107017,Calle 106,-74.55972,4.693194,22/01/2018,OPERATIVA,SI;
1327,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Calle 127,1100107018,Calle 127,-74.541499,4.70515,12/02/2018,OPERATIVA,SI;
1328,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Calle 85,1100107022,Calle 85,-74.59723,4.671844,12/02/2018,OPERATIVA,SI;
1329,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Cardioinfantil,1100107023,Cardioinfantil,-74.50759,4.726804,14/02/2018,OPERATIVA,SI;
1330,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Mazuren,1100107025,Mazuren,-74.50214,4.733242,13/02/2018,OPERATIVA,SI;
1331,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Pepe Sierra,1100107026,Pepe Sierra,-74.54687,4.69842,21/02/2018,OPERATIVA,SI;
1332,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Portal Norte,1100107027,Portal Norte,-74.46086,4.754511,28/02/2018,OPERATIVA,SI;
1333,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Toberin,1100107030,Toberin,-74.47087,4.746386,14/02/2018,OPERATIVA,SI;
1334,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),B,1,Virrey,1100107031,Virrey,-74.58382,4.67708,18/01/2018,OPERATIVA,SI;
1335,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,21 Ángeles,1100107032,21 Ángeles,-74.80828,4.735343,6/03/2018,OPERATIVA,SI;
1336,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Gratamira,1100107033,Gratamira,-74.73155,4.727953,7/02/2018,OPERATIVA,SI;
1337,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Humedal Córdoba,1100107034,Humedal Córdoba,-74.72788,4.714522,7/02/2018,OPERATIVA,SI;
1338,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,La Campiña,1100107035,La Campiña,-74.90793,4.742272,7/02/2018,OPERATIVA,SI;
1339,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Portal Suba,1100107037,Portal Suba,-74.9488,4.746301,28/02/2018,OPERATIVA,SI;
1340,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Puentelargo,1100107038,Puentelargo,-74.72788,4.714523,14/03/2018,OPERATIVA,SI;
1341,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Rionegro,1100107039,Rionegro,-74.64511,4.680825,14/03/2018,OPERATIVA,SI;
1342,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,San Martín,1100107040,San Martín,-74.66904,4.676917,6/03/2018,OPERATIVA,SI;
1343,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Shaio,1100107041,Shaio,-74.70065,4.699542,21/02/2018,OPERATIVA,SI;
1344,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Suba - TV. 91,1100107042,Suba - TV. 91,-74.89675,4.739893,16/02/2018,OPERATIVA,SI;
1345,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Suba AV. Boyacá,1100107043,Suba AV. Boyacá,-74.74855,4.722172,21/02/2018,OPERATIVA,SI;
1346,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Suba CL. 100,1100107044,Suba CL. 100,-74.72788,4.714523,16/02/2018,OPERATIVA,SI;
1347,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),C,1,Suba CL. 95,1100107045,Suba CL. 95,-74.63253,4.684218,7/02/2018,OPERATIVA,SI;
1348,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Boyaca,1100107048,Boyaca,-74.87276,4.694174,12/03/2018,OPERATIVA,SI;
1349,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Carrera 47,1100107049,Carrera 47,-74.73874,4.678123,12/02/2018,OPERATIVA,SI;
1350,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Carrera 53,1100107050,Carrera 53,-74.77413,4.681986,12/02/2018,OPERATIVA,SI;
1351,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Carrera 90,1100107051,Carrera 90,-74.104452,4.704643,8/02/2018,OPERATIVA,SI;
1352,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Escuela Militar,1100107052,Escuela Militar,-74.69312,4.675245,8/03/2018,OPERATIVA,SI;
1353,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Ferias,1100107053,Ferias,-74.84287,4.690709,12/02/2018,OPERATIVA,SI;
1354,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Polo,1100107056,Polo,-74.64654,4.670514,13/03/2018,OPERATIVA,SI;
1355,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Portal 80,1100107057,Portal 80,-74.111348,4.70994,28/02/2018,OPERATIVA,SI;
1356,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),D,1,Quirigua,1100107058,Quirigua,-74.108629,4.70667,8/03/2018,OPERATIVA,SI;
1357,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,AV. El Dorado,1100107060,AV. El Dorado,-74.79896,4.630774,6/02/2018,OPERATIVA,SI;
1358,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,CAD,1100107061,CAD,-74.81829,4.6242,15/03/2018,OPERATIVA,SI;
1359,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,Campín - U. Antonio Nariño,1100107062,Campín - U. Antonio Nariño,-74.79029,4.643556,12/02/2018,OPERATIVA,SI;
1360,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,Coliseo,1100107063,Coliseo,-74.78301,4.650538,12/02/2018,OPERATIVA,SI;
1361,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,Guatoque Veraguas,1100107064,Guatoque Veraguas,-74.9526,4.604434,9/03/2018,OPERATIVA,SI;
1362,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,NQS - Calle 75,1100107066,NQS - Calle 75,-74.70765,4.670886,9/03/2018,OPERATIVA,SI;
1363,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,Paloquemao,1100107067,Paloquemao,-74.89675,4.615754,13/03/2018,OPERATIVA,SI;
1364,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,Simón Bolívar,1100107069,Simón Bolívar,-74.77572,4.657827,12/03/2018,OPERATIVA,SI;
1365,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,Tygua San Jose,1100107070,Tygua San Jose,-74.89168,4.600074,19/02/2018,OPERATIVA,SI;
1366,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),E,1,U. Nacional,1100107071,U. Nacional,-74.79409,4.637145,14/02/2018,OPERATIVA,SI;
1367,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),F,1,Carrera 43,1100107075,Carrera 43,-74.99954,4.621286,12/03/2018,OPERATIVA,SI;
1368,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),F,1,CDS - Carrera 32,1100107076,CDS - Carrera 32,-74.9408,4.616478,13/03/2018,OPERATIVA,SI;
1369,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),F,1,De la Sabana,1100107077,De la Sabana,-74.8226,4.605742,19/02/2018,OPERATIVA,SI;
1370,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),F,1,Mandalay,1100107078,Mandalay,-74.152427,4.634788,13/03/2018,OPERATIVA,SI;
1371,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),F,1,Portal Americas,1100107082,Portal Americas,-74.17272,4.628772,28/02/2018,OPERATIVA,SI;
1372,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),F,1,San Facon - KR. 22,1100107085,San Facon - KR. 22,-74.827,4.60625,6/03/2018,OPERATIVA,SI;
1373,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),F,1,Zona Industrial,1100107087,Zona Industrial,-74.94277,4.616533,8/03/2018,OPERATIVA,SI;
1374,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Alqueria,1100107088,Alqueria,-74.135557,4.594994,13/02/2018,OPERATIVA,SI;
1375,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Comuneros,1100107090,Comuneros,-74.9922,4.605069,1/03/2018,OPERATIVA,SI;
1376,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,General Santander,1100107091,General Santander,-74.135557,4.594994,15/03/2018,OPERATIVA,SI;
1377,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,La Despensa,1100107092,La Despensa,-74.188077,4.59461,13/03/2018,OPERATIVA,SI;
1378,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,León XIII,1100107093,León XIII,-74.1895,4.594035,12/03/2018,OPERATIVA,SI;
1379,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Madelena,1100107094,Madelena,-74.166016,4.596308,13/02/2018,OPERATIVA,SI;
1380,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,NQS - Calle 38A Sur,1100107095,NQS - Calle 38A Sur,-74.135557,4.594994,7/02/2018,OPERATIVA,SI;
1381,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Perdomo,1100107097,Perdomo,-74.166016,4.596308,13/02/2018,OPERATIVA,SI;
1382,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Portal del Sur,1100107098,Portal del Sur,-74.170053,4.596088,28/02/2018,OPERATIVA,SI;
1383,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,San Mateo,1100107099,San Mateo,-74.204542,4.589079,13/02/2018,OPERATIVA,SI;
1384,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Santa Isabel,1100107100,Santa Isabel,-74.102523,4.601095,7/02/2018,OPERATIVA,SI;
1385,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Sena,1100107101,Sena,-74.104359,4.598334,12/02/2018,OPERATIVA,SI;
1386,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Sevillana,1100107102,Sevillana,-74.147532,4.595162,6/02/2018,OPERATIVA,SI;
1387,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Terreros,1100107103,Terreros,-74.201607,4.589012,12/03/2018,OPERATIVA,SI;
1388,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),G,1,Venecia,1100107104,Venecia,-74.142302,4.59558,31/01/2018,OPERATIVA,SI;
1389,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Calle 40 Sur,1100107106,Calle 40 Sur,-74.119408,4.575943,22/01/2018,OPERATIVA,SI;
1390,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Consuelo,1100107107,Consuelo,-74.123977,4.560495,6/02/2018,OPERATIVA,SI;
1391,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Fucha,1100107108,Fucha,-74.99315,4.583165,24/01/2018,OPERATIVA,SI;
1392,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Hortua,1100107109,Hortua,-74.89913,4.591115,31/01/2018,OPERATIVA,SI;
1393,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Hospital,1100107110,Hospital,-74.8626,4.59521,22/01/2018,OPERATIVA,SI;
1394,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Molinos,1100107111,Molinos,-74.12181,4.55697,24/01/2018,OPERATIVA,SI;
1395,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Nariño,1100107112,Nariño,-74.108396,4.582544,12/02/2018,OPERATIVA,SI;
1396,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Olaya,1100107113,Olaya,-74.112434,4.57454,16/02/2018,OPERATIVA,SI;
1397,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Parque,1100107114,Parque,-74.135057,4.56839,7/02/2018,OPERATIVA,SI;
1398,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Portal Tunal,1100107115,Portal Tunal,-74.139227,4.575769,28/02/2018,OPERATIVA,SI;
1399,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Portal Usme,1100107116,Portal Usme,-74.119148,4.53161,28/02/2018,OPERATIVA,SI;
1400,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Quiroga,1100107117,Quiroga,-74.110232,4.580095,6/02/2018,OPERATIVA,SI;
1401,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Restrepo,1100107118,Restrepo,-74.112434,4.57454,13/03/2018,OPERATIVA,SI;
1402,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Santa Lucia,1100107119,Santa Lucia,-74.124517,4.571572,24/01/2018,OPERATIVA,SI;
1403,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),H,1,Socorro,1100107120,Socorro,-74.124546,4.563607,6/02/2018,OPERATIVA,SI;
1404,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),J,1,Las Aguas,1100107121,Las Aguas,-74.8527,4.590426,15/03/2018,OPERATIVA,SI;
1405,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),K,1,Ciudad Universitaria,1100107126,Ciudad Universitaria,-74.83889,4.631822,14/03/2018,OPERATIVA,SI;
1406,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),K,1,Corferias,1100107127,Corferias,-74.89829,4.634358,14/03/2018,OPERATIVA,SI;
1407,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),K,1,El Tiempo,1100107128,El Tiempo,-74.105795,4.65653,15/03/2018,OPERATIVA,SI;
1408,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),K,1,Portal Eldorado,1100107133,Portal Eldorado,-74.120876,4.680957,28/02/2018,OPERATIVA,SI;
1409,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),K,1,Salitre El Greco,1100107135,Salitre El Greco,-74.101378,4.650392,15/03/2018,OPERATIVA,SI;
1410,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),L,1,Bicentenario,1100107138,Bicentenario,-74.81175,4.594933,14/03/2018,OPERATIVA,SI;
1411,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),L,1,Ciudad Jardin  ,1100107139,Ciudad Jardin  ,-74.93713,4.579097,15/03/2018,OPERATIVA,SI;
1412,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),L,1,Country Sur,1100107140,Country Sur,-74.98543,4.571767,13/03/2018,OPERATIVA,SI;
1413,ZONAS WIFI GRATIS PARA LA GENTE,1,ESP,Región Centro Oriente,11,Bogotá D.C.,11001,Bogotá D.C. (Anexo Transmilenio),L,1,Hospitales,1100107141,Hospitales,-74.72092,4.710989,15/03/2018,OPERATIVA,SI;
